Order ID,Order Date,Region,Product,Category,Sales,Profit,Quantity
ORD1473,2025-02-10,West,Table,Furniture,817.7,97.81,2
ORD2020,2025-04-03,East,Table,Furniture,1951.45,184.81,5
ORD1782,2025-04-01,West,Table,Furniture,1749.58,194.87,1
ORD3611,2025-07-14,North,Stapler,Office Supplies,894.01,149.72,4
ORD5360,2025-06-22,East,Chair,Furniture,1920.87,251.44,5
ORD8195,2024-10-05,North,Laptop,Technology,1423.84,300.84,4
ORD7333,2025-03-02,West,Notebook,Office Supplies,488.9,120.88,1
ORD2766,2025-04-05,West,Shelf,Furniture,1318.56,326.4,5
ORD4459,2025-06-11,East,Mouse,Technology,1584.39,158.49,3
ORD3374,2024-09-06,South,Cabinet,Furniture,494.59,48.34,3
ORD5923,2025-03-04,East,Cabinet,Furniture,400.33,76.93,5
ORD3455,2024-10-02,South,Mouse,Technology,736.67,55.36,4
ORD5552,2024-11-26,North,Table,Furniture,1434.99,200.35,4
ORD4323,2024-10-25,West,Monitor,Technology,1081.52,145.17,2
ORD8881,2025-03-14,East,Keyboard,Technology,988.38,137.07,2
ORD5943,2025-04-22,East,Shelf,Furniture,1709.66,213.03,2
ORD1015,2024-12-30,East,Printer,Technology,1972.06,139.95,2
ORD7797,2025-05-10,North,Paper,Office Supplies,450.96,81.85,5
ORD3821,2025-06-14,South,Paper,Office Supplies,902.93,77.34,1
ORD2016,2024-12-08,North,Notebook,Office Supplies,1714.6,426.21,2
ORD2243,2025-05-29,North,Paper,Office Supplies,1044.1,189.48,4
ORD6988,2024-10-02,West,Shelf,Furniture,1329.88,92.04,4
ORD9618,2025-02-14,West,Pen,Office Supplies,613.72,124.56,1
ORD3223,2025-05-06,West,Stapler,Office Supplies,324.05,21.29,2
ORD5481,2024-09-15,South,Shelf,Furniture,131.65,20.58,2
ORD6172,2025-03-16,South,Chair,Furniture,1240.15,298.85,2
ORD3248,2025-05-07,East,Keyboard,Technology,475.11,105.14,1
ORD1316,2024-10-27,South,Chair,Furniture,1558.7,109.15,2
ORD4793,2024-12-08,North,Cabinet,Furniture,1342.5,231.53,1
ORD1137,2025-04-13,North,Desk,Furniture,852.1,176.79,5
ORD2597,2024-11-20,West,Binder,Office Supplies,1189.61,263.76,4
ORD3792,2025-05-08,West,Shelf,Furniture,67.18,15.13,1
ORD5389,2024-11-04,South,Desk,Furniture,364.47,82.52,1
ORD7112,2025-01-25,North,Laptop,Technology,265.28,65.55,5
ORD7865,2024-08-26,East,Mouse,Technology,976.28,56.7,4
ORD7067,2025-02-08,West,Laptop,Technology,1789.62,412.33,1
ORD6340,2024-08-07,South,Pen,Office Supplies,582.92,35.45,5
ORD9330,2025-06-25,South,Monitor,Technology,487.9,67.24,1
ORD5395,2024-09-15,South,Printer,Technology,525.25,109.4,1
ORD5046,2025-01-21,East,Desk,Furniture,915.57,159.07,1
ORD7053,2025-02-01,North,Printer,Technology,951.69,162.35,2
ORD3208,2025-01-16,North,Notebook,Office Supplies,612.19,42.13,5
ORD8373,2024-11-29,West,Mouse,Technology,1469.05,349.11,3
ORD9576,2025-01-21,South,Binder,Office Supplies,1549.25,145.54,2
ORD8948,2024-11-29,East,Table,Furniture,1519.16,192.23,3
ORD3721,2024-10-16,East,Notebook,Office Supplies,1439.59,345.7,4
ORD8559,2025-04-07,South,Pen,Office Supplies,842.5,200.7,2
ORD7103,2025-03-20,East,Chair,Furniture,1748.15,361.62,1
ORD8102,2025-04-20,West,Chair,Furniture,1923.47,122.46,5
ORD2907,2025-01-25,East,Binder,Office Supplies,1427.61,341.79,1
ORD4742,2025-03-05,North,Monitor,Technology,1902.78,155.64,4
ORD4357,2024-12-15,North,Keyboard,Technology,845.31,92.37,2
ORD9110,2025-07-19,West,Table,Furniture,1102.88,202.92,4
ORD9215,2025-03-01,North,Chair,Furniture,471.9,110.29,3
ORD1398,2024-10-07,South,Notebook,Office Supplies,1720.41,209.03,2
ORD4594,2025-02-19,East,Table,Furniture,985.08,165.62,2
ORD6105,2024-12-28,East,Laptop,Technology,1790.55,326.77,5
ORD8859,2024-10-20,West,Mouse,Technology,1993.44,181.99,3
ORD3146,2025-07-22,West,Table,Furniture,308.99,66.49,1
ORD8178,2025-01-04,West,Monitor,Technology,1941.05,388.55,2
ORD7043,2025-05-30,South,Table,Furniture,869.36,107.08,4
ORD6106,2024-12-11,North,Monitor,Technology,963.09,159.84,1
ORD9016,2025-02-22,North,Notebook,Office Supplies,1693.16,95.1,2
ORD5210,2024-11-04,East,Notebook,Office Supplies,1921.07,479.72,3
ORD3290,2025-03-29,West,Notebook,Office Supplies,1019.03,129.06,2
ORD2408,2024-10-14,East,Monitor,Technology,298.74,71.04,1
ORD5612,2024-10-05,North,Shelf,Furniture,99.77,11.47,5
ORD2192,2025-03-08,North,Stapler,Office Supplies,499.18,105.07,1
ORD1077,2025-02-06,South,Stapler,Office Supplies,1538.09,298.7,5
ORD3989,2024-10-11,North,Notebook,Office Supplies,833.41,182.21,1
ORD4409,2025-03-14,North,Shelf,Furniture,1428.21,182.26,5
ORD4862,2024-08-28,South,Desk,Furniture,84.87,13.1,3
ORD3430,2024-09-06,South,Shelf,Furniture,1930.94,268.91,1
ORD8253,2024-11-30,East,Keyboard,Technology,996.83,133.83,5
ORD6545,2024-12-26,East,Binder,Office Supplies,1009.73,56.9,2
ORD8170,2024-11-29,East,Printer,Technology,1838.38,210.27,4
ORD1413,2025-04-22,South,Table,Furniture,1130.25,61.83,1
ORD7266,2024-11-30,West,Mouse,Technology,354.63,87.27,1
ORD9864,2025-03-27,East,Table,Furniture,269.97,23.41,2
ORD2502,2024-09-02,East,Paper,Office Supplies,1441.03,296.21,1
ORD7947,2024-08-07,West,Binder,Office Supplies,1009.91,121.94,5
ORD3226,2025-01-17,West,Cabinet,Furniture,33.04,3.93,1
ORD9844,2025-02-16,North,Pen,Office Supplies,362.01,46.32,4
ORD8441,2024-11-20,North,Pen,Office Supplies,1108.27,91.92,5
ORD8074,2024-11-19,East,Desk,Furniture,1996.21,298.56,5
ORD7501,2024-08-09,East,Paper,Office Supplies,1129.63,96.58,5
ORD7267,2025-07-02,West,Cabinet,Furniture,1127.83,211.13,2
ORD2298,2024-08-30,North,Notebook,Office Supplies,418.73,53.82,2
ORD9868,2025-03-30,East,Keyboard,Technology,228.05,44.1,4
ORD2800,2025-06-15,South,Laptop,Technology,1487.28,246.8,4
ORD1452,2025-01-30,East,Mouse,Technology,1830.76,315.73,3
ORD8212,2025-03-25,West,Paper,Office Supplies,931.69,167.73,1
ORD6733,2024-09-25,North,Mouse,Technology,499.05,99.4,4
ORD2941,2025-06-02,East,Mouse,Technology,1728.31,122.38,4
ORD4571,2024-12-30,South,Printer,Technology,1204.72,69.34,3
ORD4158,2025-02-24,West,Desk,Furniture,747.35,60.02,2
ORD7102,2025-03-18,East,Table,Furniture,652.17,117.1,5
ORD2959,2025-03-11,West,Shelf,Furniture,1750.88,126.29,5
ORD3367,2025-07-11,East,Printer,Technology,303.97,73.81,2
ORD5770,2025-01-20,West,Notebook,Office Supplies,651.6,102.82,1
ORD7517,2025-01-03,South,Notebook,Office Supplies,309.68,40.18,4
ORD5176,2025-05-18,South,Shelf,Furniture,101.4,19.01,1
ORD5244,2025-06-26,West,Monitor,Technology,782.31,73.49,1
ORD2092,2025-02-14,North,Pen,Office Supplies,991.59,131.44,1
ORD8342,2024-08-13,South,Monitor,Technology,115.36,20.14,1
ORD4782,2024-09-07,West,Cabinet,Furniture,1006.64,194.6,5
ORD7748,2025-04-04,North,Notebook,Office Supplies,116.06,12.77,2
ORD8386,2025-07-19,North,Keyboard,Technology,1447.07,182.71,3
ORD2363,2025-01-14,South,Desk,Furniture,1458.95,133.9,5
ORD6239,2025-05-28,East,Mouse,Technology,588.32,34.43,5
ORD4521,2025-06-01,North,Monitor,Technology,276.05,59.02,1
ORD2055,2025-03-06,North,Paper,Office Supplies,639.5,36.82,1
ORD7732,2024-09-09,West,Pen,Office Supplies,736.3,173.67,5
ORD7479,2025-06-18,North,Table,Furniture,996.14,70.87,5
ORD2920,2025-01-18,East,Stapler,Office Supplies,28.23,4.55,5
ORD5824,2025-03-23,South,Cabinet,Furniture,99.22,24.34,5
ORD9900,2024-09-29,West,Cabinet,Furniture,1440.31,137.62,3
ORD3573,2025-03-14,East,Shelf,Furniture,587.48,56.66,1
ORD8443,2024-11-10,East,Cabinet,Furniture,1856.29,292.07,2
ORD1140,2025-07-25,West,Chair,Furniture,1712.85,115.92,2
ORD3331,2024-09-08,West,Printer,Technology,238.19,46.46,2
ORD1337,2025-07-28,West,Paper,Office Supplies,1239.36,259.76,2
ORD6306,2024-11-20,North,Pen,Office Supplies,1237.09,88.09,3
ORD5609,2025-06-08,North,Mouse,Technology,1692.08,261.62,3
ORD4348,2025-01-03,South,Pen,Office Supplies,1377.16,122.5,2
ORD1946,2024-10-06,East,Cabinet,Furniture,1602.82,254.73,5
ORD8980,2025-03-04,North,Binder,Office Supplies,1965.51,420.77,5
ORD8619,2025-02-16,East,Table,Furniture,194.67,34.84,1
ORD1491,2024-10-19,South,Paper,Office Supplies,1244.94,65.36,4
ORD5554,2024-08-18,West,Pen,Office Supplies,540.27,131.96,4
ORD6436,2024-08-12,West,Table,Furniture,1011.08,142.73,4
ORD4668,2024-08-08,North,Shelf,Furniture,1020.44,247.26,3
ORD9665,2024-11-14,East,Stapler,Office Supplies,1452.99,288.36,1
ORD3922,2025-03-29,South,Pen,Office Supplies,1844.46,110.1,5
ORD2535,2025-07-14,South,Pen,Office Supplies,1201.2,181.84,2
ORD9030,2025-07-18,East,Cabinet,Furniture,1049.47,110.67,3
ORD7366,2025-07-05,South,Pen,Office Supplies,824.16,186.87,3
ORD4988,2025-01-06,South,Mouse,Technology,201.97,33.13,2
ORD2914,2025-06-21,East,Mouse,Technology,1344.56,173.42,4
ORD3775,2025-04-29,South,Laptop,Technology,1704.38,92.76,2
ORD8423,2025-06-21,South,Stapler,Office Supplies,1175.37,276.98,1
ORD4303,2024-08-20,North,Stapler,Office Supplies,1857.81,302.95,2
ORD1449,2025-04-29,West,Monitor,Technology,461.78,26.22,4
ORD1178,2025-02-24,South,Shelf,Furniture,1157.4,200.53,3
ORD3472,2025-02-23,South,Paper,Office Supplies,786.57,194.99,2
ORD6562,2025-03-31,East,Cabinet,Furniture,398.01,48.88,1
ORD7989,2024-10-16,South,Chair,Furniture,23.21,2.88,4
ORD1422,2025-04-06,North,Laptop,Technology,405.88,78.79,3
ORD2798,2025-03-06,East,Stapler,Office Supplies,755.39,70.05,3
ORD3373,2025-02-26,East,Mouse,Technology,629.6,38.95,5
ORD2142,2025-05-12,East,Stapler,Office Supplies,1746.78,148.6,5
ORD3963,2024-08-21,East,Stapler,Office Supplies,1831.01,237.72,5
ORD2316,2025-01-16,East,Desk,Furniture,457.74,68.73,2
ORD3351,2025-06-10,South,Stapler,Office Supplies,1603.87,125.07,1
ORD5373,2024-10-13,South,Paper,Office Supplies,818.94,140.46,3
ORD6916,2025-01-01,East,Laptop,Technology,131.5,10.11,3
ORD1071,2025-05-16,West,Table,Furniture,201.8,44.3,4
ORD8036,2025-03-20,West,Paper,Office Supplies,1742.34,347.97,4
ORD8871,2025-01-12,West,Keyboard,Technology,1103.18,127.21,5
ORD6506,2025-01-14,East,Monitor,Technology,665.67,62.24,2
ORD8686,2025-07-12,North,Table,Furniture,160.77,9.5,5
ORD6719,2025-04-19,East,Monitor,Technology,434.82,51.3,3
ORD1589,2024-08-26,South,Cabinet,Furniture,1253.29,279.43,4
ORD4634,2024-09-04,North,Mouse,Technology,1916.94,190.15,5
ORD6173,2024-11-21,South,Monitor,Technology,303.13,46.41,1
ORD2256,2025-05-19,South,Desk,Furniture,1945.94,187.34,2
ORD9745,2025-05-22,South,Paper,Office Supplies,118.2,27.81,1
ORD8333,2025-02-05,West,Printer,Technology,1584.21,345.42,3
ORD4607,2025-06-09,North,Shelf,Furniture,1083.18,229.73,2
ORD3227,2024-08-28,South,Chair,Furniture,49.42,7.95,4
ORD5077,2024-10-23,East,Laptop,Technology,1912.27,393.73,2
ORD7060,2025-02-27,North,Pen,Office Supplies,87.24,11.31,3
ORD7412,2025-02-03,South,Paper,Office Supplies,589.98,55.42,5
ORD1819,2025-04-18,East,Desk,Furniture,63.07,14.99,5
ORD9394,2025-02-24,South,Chair,Furniture,1391.92,240.77,1
ORD9256,2025-05-20,West,Printer,Technology,1496.53,96.92,3
ORD3682,2025-04-22,North,Printer,Technology,795.24,116.84,2
ORD4675,2025-03-31,South,Desk,Furniture,958.68,209.99,5
ORD3484,2024-10-08,South,Desk,Furniture,95.88,12.03,5
ORD7565,2025-04-21,East,Shelf,Furniture,1973.73,141.53,4
ORD7092,2024-12-29,East,Monitor,Technology,1567.42,292.97,1
ORD4895,2024-09-08,West,Monitor,Technology,1691.88,224.83,3
ORD7035,2025-01-18,West,Shelf,Furniture,1557.65,98.93,4
ORD9414,2025-05-30,North,Pen,Office Supplies,1040.54,153.99,2
ORD7206,2025-06-17,East,Table,Furniture,1855.8,382.65,5
ORD5064,2025-02-15,West,Shelf,Furniture,357.68,83.47,3
ORD3240,2025-02-19,East,Shelf,Furniture,1098.27,114.67,3
ORD4023,2024-09-08,West,Chair,Furniture,1919.58,115.38,4
ORD7307,2024-11-28,South,Stapler,Office Supplies,328.13,65.16,2
ORD9114,2025-01-05,East,Cabinet,Furniture,1481.23,142.39,4
ORD7998,2025-03-01,West,Notebook,Office Supplies,1163.71,276.21,2
ORD3397,2025-07-11,South,Desk,Furniture,311.56,35.28,4
ORD2238,2024-08-22,West,Monitor,Technology,43.87,5.62,5
ORD8672,2025-06-13,West,Shelf,Furniture,1050.92,210.96,4
ORD8114,2025-06-08,West,Mouse,Technology,132.91,29.13,1
ORD1492,2025-03-28,East,Stapler,Office Supplies,1648.66,381.41,3
ORD2224,2025-03-11,South,Keyboard,Technology,672.31,139.52,2
ORD6680,2025-05-25,North,Shelf,Furniture,997.14,205.18,2
ORD2387,2024-12-04,East,Notebook,Office Supplies,727.06,37.98,3
ORD2224,2025-03-17,West,Table,Furniture,910.05,82.23,1
ORD8653,2025-01-29,West,Printer,Technology,1186.74,207.85,5
ORD2762,2025-04-18,South,Notebook,Office Supplies,1758.51,265.06,4
ORD7630,2025-03-02,East,Keyboard,Technology,186.56,40.65,2
ORD1094,2025-03-06,West,Cabinet,Furniture,75.59,14.09,3
ORD3566,2025-06-01,West,Keyboard,Technology,1527.66,328.15,1
ORD8554,2024-10-08,South,Cabinet,Furniture,1630.8,149.5,1
ORD5135,2024-08-13,West,Paper,Office Supplies,1222.57,105.95,2
ORD8529,2025-04-20,North,Keyboard,Technology,705.85,173.71,2
ORD8501,2025-06-17,South,Binder,Office Supplies,870.79,186.3,2
ORD2155,2025-04-12,South,Desk,Furniture,581.61,47.91,2
ORD4499,2025-01-02,West,Shelf,Furniture,1354.39,210.86,4
ORD1332,2024-08-17,North,Mouse,Technology,924.67,145.6,5
ORD6933,2025-06-07,South,Pen,Office Supplies,465.97,102.16,3
ORD6979,2024-10-06,South,Monitor,Technology,241.68,34.55,4
ORD1897,2024-12-31,East,Stapler,Office Supplies,328.71,63.41,1
ORD3320,2025-04-20,South,Keyboard,Technology,100.91,17.5,1
ORD1920,2024-09-29,North,Shelf,Furniture,1129.96,245.42,2
ORD2389,2025-03-10,South,Printer,Technology,1091.7,90.41,1
ORD8508,2024-12-21,West,Monitor,Technology,1264.29,99.63,1
ORD7899,2024-09-18,East,Monitor,Technology,121.79,23.52,1
ORD5057,2024-09-18,North,Shelf,Furniture,409.9,63.08,1
ORD8759,2025-01-30,North,Mouse,Technology,1333.03,76.35,2
ORD2737,2025-05-09,North,Chair,Furniture,1754.6,354.62,5
ORD7114,2025-04-18,East,Table,Furniture,462.42,66.82,2
ORD3429,2024-09-03,North,Laptop,Technology,826.62,76.16,4
ORD1371,2025-01-09,North,Stapler,Office Supplies,1554.01,342.97,5
ORD1654,2024-09-07,East,Stapler,Office Supplies,705.57,37.18,1
ORD8704,2025-05-28,North,Mouse,Technology,1065.22,136.88,2
ORD7974,2024-12-05,West,Chair,Furniture,916.28,111.77,2
ORD4904,2025-02-18,West,Cabinet,Furniture,759.34,46.32,2
ORD2684,2025-04-03,North,Cabinet,Furniture,1632.35,311.2,4
ORD6017,2024-08-17,North,Chair,Furniture,1364.82,239.03,3
ORD1403,2024-12-02,South,Printer,Technology,886.98,135.34,4
ORD5897,2025-06-06,East,Paper,Office Supplies,1888.48,194.03,1
ORD7048,2024-09-19,West,Notebook,Office Supplies,1238.83,129.77,4
ORD3500,2025-03-05,North,Desk,Furniture,424.56,29.07,2
ORD5982,2024-10-15,East,Laptop,Technology,1659.49,282.81,5
ORD5839,2025-02-11,West,Laptop,Technology,1422.37,144.88,3
ORD8985,2024-11-21,North,Laptop,Technology,447.16,110.85,3
ORD7228,2024-08-12,North,Mouse,Technology,325.32,71.38,3
ORD5394,2025-02-24,West,Shelf,Furniture,1723.73,181.77,2
ORD6924,2025-02-15,West,Laptop,Technology,1230.93,118.84,1
ORD4556,2024-11-01,East,Chair,Furniture,197.52,22.51,3
ORD3954,2025-06-08,East,Mouse,Technology,389.03,48.31,3
ORD2353,2024-08-11,South,Monitor,Technology,344.93,62.82,3
ORD7673,2024-08-25,South,Shelf,Furniture,799.03,176.71,4
ORD4855,2025-05-19,South,Shelf,Furniture,1361.2,218.88,2
ORD4321,2024-11-27,South,Table,Furniture,589.29,119.79,4
ORD6703,2025-05-07,East,Pen,Office Supplies,1951.75,137.75,1
ORD5014,2025-07-23,East,Laptop,Technology,410.32,27.1,4
ORD2560,2024-11-09,West,Stapler,Office Supplies,1077.41,146.37,3
ORD3266,2025-03-07,East,Table,Furniture,456.92,47.16,3
ORD4962,2025-06-02,North,Laptop,Technology,1251.89,233.09,5
ORD2509,2024-10-14,East,Chair,Furniture,218.08,11.0,2
ORD5392,2025-05-19,East,Binder,Office Supplies,139.17,17.61,3
ORD1695,2025-03-15,North,Paper,Office Supplies,604.81,130.11,4
ORD8244,2024-09-10,West,Paper,Office Supplies,1916.41,324.54,5
ORD2237,2024-11-26,East,Notebook,Office Supplies,1536.91,222.34,4
ORD9315,2025-03-19,North,Printer,Technology,133.66,23.23,3
ORD3108,2025-02-03,North,Desk,Furniture,182.78,42.28,2
ORD2132,2025-05-25,South,Notebook,Office Supplies,233.0,12.21,3
ORD6966,2024-09-08,East,Laptop,Technology,1124.94,225.44,4
ORD3130,2025-01-10,South,Shelf,Furniture,167.4,40.32,1
ORD8552,2024-10-06,North,Mouse,Technology,889.17,159.4,3
ORD7704,2025-04-17,South,Laptop,Technology,122.03,19.38,4
ORD3174,2024-12-15,North,Stapler,Office Supplies,384.42,51.24,4
ORD3357,2025-07-16,South,Shelf,Furniture,296.7,53.84,2
ORD3778,2025-03-30,West,Table,Furniture,921.28,55.15,5
ORD7811,2025-06-18,East,Stapler,Office Supplies,1854.18,206.35,4
ORD1748,2025-03-01,West,Laptop,Technology,1611.75,241.69,1
ORD3704,2025-03-30,South,Laptop,Technology,1085.92,64.5,5
ORD8509,2025-04-08,East,Table,Furniture,1419.05,185.54,5
ORD1607,2024-08-27,North,Stapler,Office Supplies,681.14,84.39,5
ORD3273,2024-08-03,North,Shelf,Furniture,853.54,197.81,4
ORD3804,2024-11-08,South,Mouse,Technology,1671.73,344.38,5
ORD4399,2025-07-15,West,Desk,Furniture,1321.78,265.53,4
ORD8335,2024-08-06,South,Paper,Office Supplies,1343.78,306.51,1
ORD2874,2025-05-29,South,Pen,Office Supplies,1938.09,430.92,4
ORD9278,2025-07-07,East,Chair,Furniture,1864.63,260.71,1
ORD4831,2024-09-28,West,Printer,Technology,661.1,108.68,3
ORD4826,2025-05-27,West,Paper,Office Supplies,640.25,68.2,4
ORD2457,2025-03-08,West,Cabinet,Furniture,576.13,90.77,5
ORD9221,2024-11-24,North,Binder,Office Supplies,778.28,82.5,3
ORD7807,2024-07-30,South,Binder,Office Supplies,1353.99,248.56,2
ORD2483,2025-03-26,East,Shelf,Furniture,1887.59,319.4,3
ORD6533,2025-04-28,East,Notebook,Office Supplies,808.09,160.7,2
ORD8620,2024-09-16,East,Table,Furniture,1497.48,323.01,2
ORD8241,2025-07-23,West,Paper,Office Supplies,1753.43,145.79,3
ORD8652,2024-08-26,South,Chair,Furniture,1378.18,286.41,3
ORD8321,2024-09-16,East,Stapler,Office Supplies,1379.61,116.6,1
ORD4598,2024-11-28,East,Binder,Office Supplies,434.82,40.02,5
ORD9233,2025-07-13,East,Notebook,Office Supplies,1075.85,229.02,3
ORD5604,2025-04-26,West,Laptop,Technology,415.43,57.44,2
ORD1837,2025-03-29,North,Keyboard,Technology,649.65,68.06,3
ORD3957,2025-01-01,West,Keyboard,Technology,1407.54,248.53,5
ORD5897,2024-08-24,West,Notebook,Office Supplies,978.63,155.27,2
ORD6262,2025-06-30,West,Binder,Office Supplies,620.06,112.62,4
ORD5925,2025-02-20,South,Printer,Technology,216.8,53.31,5
ORD8273,2025-05-04,South,Mouse,Technology,1817.67,366.43,1
ORD7792,2025-03-30,North,Monitor,Technology,458.19,24.14,1
ORD1823,2024-10-21,West,Monitor,Technology,810.29,81.08,2
ORD2079,2024-09-29,North,Binder,Office Supplies,1467.68,93.91,5
ORD9495,2025-04-05,West,Shelf,Furniture,100.17,20.96,5
ORD5034,2025-06-21,South,Monitor,Technology,1728.03,301.69,5
ORD7365,2024-12-17,West,Binder,Office Supplies,1501.11,216.92,2
ORD9912,2025-03-31,South,Notebook,Office Supplies,293.48,44.37,1
ORD9730,2025-05-17,East,Stapler,Office Supplies,1254.17,271.11,2
ORD4744,2025-04-20,South,Paper,Office Supplies,442.04,104.02,5
ORD3059,2024-08-15,East,Binder,Office Supplies,1187.77,252.88,1
ORD7202,2025-07-09,South,Binder,Office Supplies,778.35,164.12,3
ORD4804,2025-03-15,South,Notebook,Office Supplies,1598.53,201.34,3
ORD2897,2025-05-07,East,Notebook,Office Supplies,669.67,104.16,5
ORD6288,2025-07-25,North,Table,Furniture,1030.59,69.06,3
ORD9253,2024-11-23,West,Notebook,Office Supplies,657.57,76.13,1
ORD6104,2024-12-13,South,Printer,Technology,1609.7,178.92,2
ORD3866,2024-12-22,South,Table,Furniture,242.34,14.53,4
ORD7901,2025-01-27,South,Mouse,Technology,796.41,64.34,1
ORD1666,2025-06-24,North,Desk,Furniture,1040.71,226.05,1
ORD6912,2025-06-18,North,Keyboard,Technology,450.4,104.33,5
ORD3594,2024-12-01,West,Binder,Office Supplies,1313.08,201.35,4
ORD9831,2025-07-27,West,Binder,Office Supplies,142.42,31.48,5
ORD7784,2024-12-31,East,Cabinet,Furniture,294.3,23.71,1
ORD2638,2024-08-03,West,Printer,Technology,1427.46,196.05,1
ORD1896,2024-08-19,West,Paper,Office Supplies,428.31,30.44,1
ORD2629,2025-05-09,West,Keyboard,Technology,1484.12,337.15,5
ORD9345,2024-08-29,West,Laptop,Technology,1041.59,78.89,4
ORD3828,2025-03-08,West,Paper,Office Supplies,1098.13,210.06,4
ORD2379,2025-04-26,North,Printer,Technology,1691.24,210.74,4
ORD3079,2024-11-13,South,Notebook,Office Supplies,809.78,171.26,5
ORD8272,2025-06-30,South,Shelf,Furniture,372.54,42.0,2
ORD9962,2024-11-29,East,Table,Furniture,237.38,32.23,3
ORD2348,2024-11-12,West,Table,Furniture,1219.11,228.23,2
ORD2892,2024-09-08,West,Laptop,Technology,1086.35,193.82,3
ORD1884,2024-12-29,North,Notebook,Office Supplies,904.75,121.95,1
ORD4105,2025-04-21,East,Mouse,Technology,574.21,42.39,2
ORD3269,2025-01-21,North,Pen,Office Supplies,1061.77,206.94,3
ORD3861,2025-03-02,West,Desk,Furniture,1068.06,165.76,3
ORD2012,2024-08-06,North,Mouse,Technology,457.72,47.67,3
ORD5118,2024-09-14,East,Pen,Office Supplies,1024.88,68.37,3
ORD9321,2025-06-09,North,Shelf,Furniture,508.58,49.86,5
ORD9572,2024-08-22,South,Chair,Furniture,1995.01,158.15,3
ORD4085,2025-02-17,South,Printer,Technology,445.92,72.75,4
ORD1803,2025-05-25,East,Printer,Technology,1866.46,114.01,5
ORD1315,2025-04-30,South,Notebook,Office Supplies,968.06,163.65,5
ORD3000,2025-03-12,South,Shelf,Furniture,1814.47,193.15,1
ORD5129,2025-06-27,East,Binder,Office Supplies,508.41,71.38,2
ORD3448,2024-12-16,South,Shelf,Furniture,390.33,21.08,5
ORD9718,2025-06-07,North,Cabinet,Furniture,874.47,110.08,1
ORD1219,2024-11-09,South,Printer,Technology,299.64,47.62,4
ORD2943,2024-09-02,North,Mouse,Technology,864.25,192.27,4
ORD6483,2025-06-30,West,Notebook,Office Supplies,1316.32,154.28,4
ORD6371,2025-01-04,North,Mouse,Technology,1779.77,167.86,4
ORD5009,2025-01-31,West,Table,Furniture,514.33,76.11,5
ORD9763,2024-11-05,South,Laptop,Technology,233.19,46.74,2
ORD9957,2024-10-18,East,Notebook,Office Supplies,1732.34,282.19,2
ORD4251,2025-06-16,East,Notebook,Office Supplies,156.3,36.8,5
ORD9621,2025-03-18,East,Table,Furniture,1088.25,154.32,4
ORD4090,2025-06-24,South,Desk,Furniture,942.83,115.49,5
ORD8533,2024-08-11,North,Chair,Furniture,198.52,29.96,1
ORD8037,2024-12-23,West,Table,Furniture,980.24,216.91,4
ORD7629,2025-01-22,East,Printer,Technology,1218.56,111.57,4
ORD8250,2024-09-11,West,Printer,Technology,1066.76,156.42,5
ORD1718,2024-08-06,North,Pen,Office Supplies,1759.24,401.01,4
ORD4321,2025-07-12,West,Paper,Office Supplies,1204.59,130.67,3
ORD3631,2025-02-25,West,Paper,Office Supplies,1146.66,267.77,2
ORD7658,2024-10-20,South,Mouse,Technology,43.16,4.81,4
ORD5589,2024-09-07,East,Stapler,Office Supplies,1650.36,319.8,2
ORD1390,2025-07-16,East,Shelf,Furniture,223.93,43.67,1
ORD4000,2025-01-03,South,Keyboard,Technology,1503.97,77.37,4
ORD6540,2025-03-15,South,Keyboard,Technology,55.83,12.02,1
ORD7226,2025-04-27,East,Binder,Office Supplies,1820.35,214.71,5
ORD2497,2024-08-05,East,Table,Furniture,713.55,129.07,1
ORD1683,2024-11-02,North,Chair,Furniture,433.67,106.11,2
ORD8386,2025-06-03,East,Binder,Office Supplies,1348.02,74.17,1
ORD7505,2025-01-18,North,Table,Furniture,1234.26,220.32,3
ORD4684,2024-08-11,South,Printer,Technology,206.25,47.75,1
ORD1262,2024-11-02,West,Laptop,Technology,454.94,70.29,2
ORD7331,2025-07-02,South,Desk,Furniture,1713.27,356.32,3
ORD7746,2024-09-05,West,Shelf,Furniture,1847.08,444.6,1
ORD2695,2025-07-08,East,Keyboard,Technology,1413.49,160.74,3
ORD3131,2025-04-14,North,Table,Furniture,1745.62,250.62,2
ORD6282,2024-09-23,East,Chair,Furniture,1322.68,190.76,3
ORD1860,2025-01-30,West,Keyboard,Technology,119.04,8.53,2
ORD2203,2024-08-10,East,Monitor,Technology,1787.73,417.19,4
ORD2772,2025-04-21,East,Keyboard,Technology,696.45,139.44,5
ORD6227,2024-11-30,East,Paper,Office Supplies,1923.58,181.8,3
ORD1799,2024-12-02,West,Monitor,Technology,334.28,44.7,5
ORD6447,2025-01-03,East,Mouse,Technology,73.64,17.83,5
ORD8797,2024-11-12,East,Notebook,Office Supplies,1341.31,129.47,4
ORD5455,2025-06-17,North,Notebook,Office Supplies,1291.45,123.1,4
ORD5236,2024-11-11,South,Notebook,Office Supplies,1508.66,190.41,5
ORD8721,2025-05-03,East,Pen,Office Supplies,1797.97,276.47,5
ORD4652,2025-05-23,South,Cabinet,Furniture,756.09,131.25,2
ORD2375,2024-11-01,West,Stapler,Office Supplies,1175.02,221.14,3
